000835PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
000839SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
000840PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
000844SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
000845PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
000849SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
000850PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
000854SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
000855PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
000859SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
000860PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
000864SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
000865PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
000869SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
000870PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
000874SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
000875PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
000879SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
000880PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
000884SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
000885PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
000889SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
000890PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
000894SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
000895PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
000899SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
000900PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
000904SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
000905PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
000909SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
000910PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
000914SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
000915PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
000919SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
000920PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
000924SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
000925PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
000929SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
000930PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
000934SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
000935PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
000939SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
000940PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
000944SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
000945PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
000949SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
000950PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
000954SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
000955PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
000959SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
000960PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
000964SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
000965PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
000969SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
000970PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
000974SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
000975PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
000979SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
000980PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
000984SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
000985PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
000989SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
000990PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
000994SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
000995PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
000999SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
001000PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
001004SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
001005PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
001009SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
001010PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
001014SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
001015PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
001019SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
001020PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
001024SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
001025PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
001029SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
001030PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
001034SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
001035PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
001039SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
001040PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
001044SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
001045PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
001049SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
001050PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
001054SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
001055PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
001059SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
001060PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
001064SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
001065PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
001069SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
001070PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
001074SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
001075PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
001079SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
001080PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
001084SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
001085PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
001089SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
001090PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
001094SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
001095PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
001099SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
001100PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
001104SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
001105PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
001109SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
001110PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
001114SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
001115PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
001119SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
001120PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
001124SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
001125PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
001129SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
001130PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
001134SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
001135PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
001139SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
001140PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
001144SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
001145PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
001149SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
001150PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
001154SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
001155PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
001159SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
001160PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
001164SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
001165PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
001169SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
001170PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
001174SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
001175PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
001179SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
001180PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
001184SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
001185PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
001189SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
001190PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
001194SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
001195PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
001199SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
001200PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
001204SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
001205PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
001209SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
001210PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
001214SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
001215PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
001219SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
001220PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
001224SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
001225PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
001229SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
001230PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
001234SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
001235PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
001239SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
001240PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
001244SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
001245PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
001249SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
001250PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
001254SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
001255PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
001259SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
001260PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
001264SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
001265PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
001269SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
001270PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
001274SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
001275PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
001279SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
001280PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
001284SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
001285PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
001289SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
001290PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
001294SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
001295PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
001299SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
001300PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
001304SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
001305PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
001309SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
001310PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
001314SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
001315PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
001319SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
001320PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
001324SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
001325PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
001329SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
001330PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
001334SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
001335PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
001339SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
001340PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
001344SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
001345PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
001349SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
001350PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
001354SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
001355PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
001359SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
001360PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
001364SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
001365PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
001369SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
001370PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
001374SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
001375PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
001379SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
001380PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
001384SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
001385PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
001389SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
001390PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
001394SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
001395PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
001399SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
001400PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
001404SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
001405PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
001409SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
001410PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
001414SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
001415PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
001419SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
001420PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
001424SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
001425PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
001429SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
001430PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
001434SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
001435PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
001439SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
001440PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
001444SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
001445PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
001449SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
001450PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
001454SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
001455PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
001459SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
001460PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
001464SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
001465PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
001469SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
001470PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
001474SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
001475PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
001479SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
001480PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
001484SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
001485PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
001489SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
001490PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
001494SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
001495PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
001499SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
001500PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
001504SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
001505PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
001509SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
001510PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
001514SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
001515PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
001519SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
001520PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
001524SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
001525PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
001529SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
001530PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
001534SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
001535PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
001539SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
001540PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
001544SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
001545PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
001549SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
001550PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
001554SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
001555PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
001559SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
001560PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
001564SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
001565PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
001569SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
001570PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
001574SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
001575PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
001579SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
001580PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
001584SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
001585PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
001589SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
001590PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
001594SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
001595PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
001599SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
001600PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
001604SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
001605PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
001609SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
001610PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
001614SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
001615PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
001619SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
001620PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
001624SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
001625PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
001629SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
001630PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
001634SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
001635PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
001639SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
001640PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
001644SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
001645PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
001649SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
001650PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
001654SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
001655PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
001659SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
001660PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
001664SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
001665PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
